鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
苗栗市,租賃房屋,苗栗縣苗栗市水源里２０鄰陽明１３０號一樓之九,0.0,,,,1130628,土地0建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851030,24.900000000000002,1,0,1,有,有,有,4500,181,,0.0,0,租金總額含管理費；,RPPNMLTJPHJGFBK09CC,獨立套房,有,1130701~1140630,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
苗栗市,租賃房屋,苗栗縣苗栗市水源里２５鄰陽明１２９號三樓之五,0.0,,,,1130628,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851030,28.28,1,0,1,有,有,有,4550,161,,0.0,0,管理費450元,RPQNMLTJPHJGFBK56CC,獨立套房,有,1130701~1140630,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅包租轉租
苗栗市,租賃房屋,苗栗縣苗栗市水源里２５鄰陽明１３０號三樓之六,0.0,,,,1130701,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851030,24.900000000000002,1,0,1,有,有,有,4500,181,,0.0,0,租金總額含管理費；,RPRNMLTJPHJGFBK66CC,獨立套房,有,1130701~1140630,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮大厝里４鄰真如路５６１巷２０弄１號三樓,0.0,,,,1130628,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980612,38.71,1,0,1,有,無,有,6300,163,,0.0,0,租金總額含水費；網路費；,RPPNMLTJPHJGFDK66CC,獨立套房,無,1130701~1140630,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮竹興里７鄰復興路４０６巷８３號五樓之三,0.0,,,,1130702,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030324,84.4,2,2,1,有,有,有,15000,178,,0.0,0,,RPQNMLTJPHJGFDK76CC,整棟(戶)出租,無,1130702~1140701,有,熱水器、瓦斯或天然氣,社會住宅包租轉租
造橋鄉,租賃房屋,苗栗縣造橋鄉談文村５鄰育英七街１０１號二樓之十八,0.0,,,,1130702,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0900629,27.29,1,0,1,有,有,有,3200,117,,0.0,0,管理費300元,RPRNMLTJPHJGFDK86CC,獨立套房,有,1130702~1140701,無,冷氣、熱水器、冰箱,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔里２鄰科專六路４７號二樓之３,0.0,,,,1130705,土地0建物0車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1041029,19.8,3,0,3,有,有,有,6800,343,,0.0,0,租金總額含管理費；水費；網路費；其他第四台費用；租賃建物部分範圍，且未計入共有部分面積；,RPSNMLTJPHJGFDK96CC,分租套房,無,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔七街４８號,0.0,,,,1130705,土地0建物0車位0,全,4,透天厝,住商用、停車空間,鋼筋混凝土造,1041229,20.0,10,0,10,有,有,有,7500,375,,0.0,0,租金總額含管理費；水費；網路費；,RPTNMLTJPHJGFDK07CC,分租套房,無,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,
頭份市,租賃房屋+車位,苗栗縣頭份市合興里４鄰合興街２７號二樓,0.0,,,,1130613,土地0建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861003,97.92999999999999,3,2,2,有,無,有,18000,184,坡道機械,0.0,0,,RPPNMLTJPHJGFFK86CC,整棟(戶)出租,有,1130615~1140614,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
頭份市,租賃房屋,苗栗縣頭份市仁愛里１１鄰中興巷３３號,0.0,,,,1130701,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0690125,110.7,2,2,1,有,無,有,17000,154,,0.0,0,,RPQNMLTJPHJGFFK96CC,整棟(戶)出租,無,1130701~1140630,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
頭份市,租賃房屋,苗栗縣頭份市後庄里１５鄰八德一路３０５巷３弄１３號,0.0,,,,1130625,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0831221,250.2,8,0,6,有,無,有,39822,159,,0.0,0,,RPRNMLTJPHJGFFK07CC,整棟(戶)出租,無,1130701~1140630,無,冷氣、熱水器、洗衣機、冰箱,
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔一街１９７號６樓之６,0.0,,,,1130702,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1050421,106.03,2,1,1,有,有,有,40000,377,,0.0,0,租金總額含管理費；水費；電費；瓦斯費；網路費；其他租金內含發票稅、MOD；,RPPNMLLKPHJGFDK58CC,整棟(戶)出租,有,1130701~1130930,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,
竹南鎮,租賃房屋,苗栗縣竹南鎮博愛街２２號１樓,0.0,,,,1130704,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,1091217,105.62,0,0,0,無,無,無,58000,549,,0.0,0,,RPRNMLLKPHJGFDK78CC,,無,1130815~1180814,有,,
竹南鎮,租賃房屋,苗栗縣竹南鎮博愛街２２號２樓,0.0,,,,1130707,土地0建物1車位0,二層,5,店面(店鋪),住商用,鋼筋混凝土造,1091217,165.38,0,0,0,無,無,無,19000,115,,0.0,0,,RPTNMLLKPHJGFDK98CC,,無,1130810~1180809,有,,
竹南鎮,租賃房屋,苗栗縣竹南鎮山佳里２９鄰龍山路三段２００巷５弄２號三樓,0.0,,,,1130622,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950830,50.47,1,0,1,有,有,有,8500,168,,0.0,0,租金總額含管理費；,RPXNMLLKPHJGFDK76CC,獨立套房,無,1130701~1140630,有,冷氣、熱水器、洗衣機、電視機、冰箱,
竹南鎮,租賃房屋,苗栗縣竹南鎮新南里１２鄰維新路３１１號十四樓,0.0,,,,1130622,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101105,124.99,3,2,2,有,有,有,20000,160,,0.0,0,,RPOOMLLKPHJGFDK58CC,整棟(戶)出租,有,1130701~1140630,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
造橋鄉,租賃房屋,苗栗縣造橋鄉談文村５鄰育英八街１００號一樓之九,0.0,,,,1130704,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0910417,26.720000000000002,1,0,1,有,有,有,4000,150,,0.0,0,租金總額含管理費；,RPPOMLLKPHJGFDK68CC,獨立套房,有,1130729~1140728,無,冷氣、熱水器、冰箱,社會住宅代管
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮大埔一街３２號１１樓,0.0,,,,1130712,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090915,117.12,2,1,1,有,有,有,22000,188,坡道平面,0.0,0,,RPPNMLMKPHJGFDK68CC,整棟(戶)出租,有,1130713~1140712,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
頭份市,租賃房屋,苗栗縣頭份市忠孝里１１鄰忠孝一路１１１巷１８號二樓,0.0,,,,1130705,土地0建物1車位0,二層,2,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690720,73.92,2,2,1,有,無,無,10000,135,,0.0,0,,RPPNMLMKPHJGFFK88CC,整棟(戶)出租,無,1130705~1140627,無,熱水器、瓦斯或天然氣,社會住宅包租轉租
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮大埔十街４６巷２號７樓之５,0.0,,,,1130713,土地0建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060825,128.22,2,1,1,有,有,有,19000,148,坡道平面,0.0,0,租金總額含管理費；,RPPNMLNKPHJGFDK78CC,整棟(戶)出租,有,1130715~1140714,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮大埔三街２４３號９樓之２（B-２房）,0.0,,,,1130713,土地0建物0車位1,九層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1041116,26.0,4,0,4,有,有,有,10500,404,坡道平面,0.0,0,租金總額含管理費；水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPQNMLNKPHJGFDK88CC,分租套房,有,1130715~1140714,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,
苗栗市,租賃房屋,苗栗縣苗栗市嘉盛里１７鄰為公路５８３號,0.0,,,,1130710,土地0建物1車位0,見其他登記事項,2,店面(店鋪),住商用,鋼筋混凝土造,0670817,169.68,5,1,3,有,無,無,20000,118,,0.0,0,租金總額含稅；,RPRNMLPKPHJGFBK98CC,,無,1130725~1150724,無,,
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔五街１２５巷１９號,0.0,,,,1130705,土地0建物0車位0,全,5,透天厝,住商用、停車空間,鋼筋混凝土造,1040410,17.3,16,0,16,有,無,有,8000,462,,0.0,0,租金總額含水費；網路費；,RPRNMLPKPHJGFDK56CC,分租套房,無,1130708~1140707,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
頭份市,租賃房屋+車位,苗栗縣頭份市信東路二段２３０號３樓,0.0,,,,1130712,土地0建物1車位1,三層,5,華廈(10層含以下有電梯),集合住宅,ＲＣ造,1010706,184.67,3,2,2,有,無,有,25000,135,坡道平面,0.0,0,,RPPNMLPKPHJGFFK56CC,整棟(戶)出租,無,1130720~1140719,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
公館鄉,租賃房屋,苗栗縣公館鄉五谷村１３鄰五谷８６之７號１樓,513.89,工,,,1130613,土地5建物1車位0,一層,4,工廠,廠房，宿舍,ＲＣ構造，鋼架造,0870810,163.53,0,0,0,無,無,無,40000,,,0.0,0,,RPPNMLQKPHJGFBK88CC,,無,1130613~1160612,無,,
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮大埔一街６號９樓之１（９-１A）,0.0,,,,1130710,土地0建物0車位1,九層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050518,45.42,2,0,2,有,有,有,7000,154,升降機械,0.0,0,租金總額含管理費；水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPQNMLQKPHJGFDK56CC,分租套房,有,1130711~1130828,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮大埔一街６號９樓之１（９-１B）,0.0,,,,1130710,土地0建物0車位1,九層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050518,45.42,2,0,2,有,有,有,6500,143,升降機械,0.0,0,租金總額含管理費；水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPRNMLQKPHJGFDK66CC,分租套房,有,1130711~1131231,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
頭份市,租賃房屋,苗栗縣頭份市忠孝一路３１０號三樓之５,0.0,,,,1130630,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070709,60.620000000000005,1,0,1,有,無,有,12000,198,,0.0,0,,RPPNMLRKPHJGFFK86DC,整棟(戶)出租,無,1130701~1140630,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,
竹南鎮,租賃房屋,苗栗縣竹南鎮開元里３鄰平等街一段６８號十樓之二,0.0,,,,1130628,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1030929,88.69,2,2,1,有,有,有,15000,169,,0.0,0,,RPQNMLTKPHJGFDK86CC,整棟(戶)出租,有,1130701~1140630,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅包租轉租
造橋鄉,租賃房屋,苗栗縣造橋鄉朝陽村６鄰中洲仔８５號,0.0,,,,1130701,土地0建物1車位0,全,3,透天厝,集合住宅,鋼筋混凝土造,1121019,113.18,4,1,3,有,有,有,17500,155,,0.0,0,,RPTNMLTKPHJGFDK17CC,整棟(戶)出租,有,1130701~1140630,無,熱水器、瓦斯或天然氣,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮天文里龍昇街１０７巷６８弄７號,0.0,,,,1130626,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),集合住宅、停車空間,鋼筋混凝土造,1120608,39.68,5,0,4,有,有,有,14000,353,,0.0,0,租金總額含管理費；水費；電費；網路費；其他機車位；未租賃車位，建物登記含有車位面積；,RPUNMLTKPHJGFDK27CC,分層出租,有,1130626~1140417,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮新南里１１鄰民華街９巷６號三樓,0.0,,,,1130701,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980909,78.17,2,2,1,有,有,有,16400,210,,0.0,0,,RPVNMLTKPHJGFDK37CC,整棟(戶)出租,有,1130701~1140630,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
竹南鎮,租賃房屋,苗栗縣竹南鎮天文里龍昇街１０７巷６８弄７號,0.0,,,,1130626,土地0建物1車位0,全,4,透天厝,集合住宅、停車空間,鋼筋混凝土造,1120608,33.58,5,0,4,有,有,有,13000,387,,0.0,0,租金總額含管理費；水費；瓦斯費；網路費；其他機車位；未租賃車位，建物登記含有車位面積；,RPWNMLTKPHJGFDK47CC,分層出租,有,1130626~1140523,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮天文里龍昇街１０７巷６８弄７號,0.0,,,,1130626,土地0建物1車位0,全,4,透天厝,集合住宅、停車空間,鋼筋混凝土造,1120608,20.6,5,0,4,有,有,有,8800,427,,0.0,0,租金總額含管理費；水費；瓦斯費；網路費；其他機車位；未租賃車位，建物登記含有車位面積；,RPXNMLTKPHJGFDK57CC,分層出租,有,1130626~1140320,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮中華里１６鄰萬大街７８號三樓之一,0.0,,,,1130701,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961112,24.27,1,0,1,有,無,有,6200,255,,0.0,0,,RPOOMLTKPHJGFDK76CC,獨立套房,無,1130701~1140630,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅代管
頭份市,租賃房屋+車位,苗栗縣頭份市中興里１３鄰建國路二段３００巷６號十三樓,0.0,,,,1130702,土地0建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,0950503,123.81,3,2,2,有,有,有,19000,153,坡道平面,0.0,0,,RPPNMLTKPHJGFFK96CC,整棟(戶)出租,有,1130710~1140709,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔街１４３號３樓前段,0.0,,,,1130721,土地0建物0車位0,全,4,透天厝,住商用、停車空間,鋼筋混凝土造,1061229,19.0,5,0,5,有,無,有,7300,384,,0.0,0,租金總額含管理費；水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLLLPHJGFDK68CC,分租套房,無,1130803~1140802,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,
竹南鎮,租賃房屋,苗栗縣竹南鎮竹興里１３鄰竹圍街２６８巷３３號,0.0,,,,1130703,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0690331,124.2,4,2,2,有,無,有,17600,142,,0.0,0,,RPPNMLNLPHJGFDK88CC,整棟(戶)出租,無,1130703~1140320,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮竹南里１５鄰民族街６３號十五樓之一,0.0,,,,1130712,土地0建物1車位0,十五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871111,138.03,4,2,2,有,有,有,19000,138,,0.0,0,,RPQNMLNLPHJGFDK98CC,整棟(戶)出租,有,1130819~1140514,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
竹南鎮,租賃房屋,苗栗縣竹南鎮聖福里１鄰忠孝街４１號,0.0,,,,1130716,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0680920,105.58,3,2,2,有,無,無,12000,114,,0.0,0,,RPRNMLNLPHJGFDK09CC,整棟(戶)出租,無,1130723~1140722,無,,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市上興里２４鄰永昌街１巷３號七樓,0.0,,,,1130716,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,86.53999999999999,3,2,1,有,有,有,9100,105,,0.0,0,,RPPNMLNLPHJGFFK09CC,整棟(戶)出租,有,1130818~1140629,有,熱水器、瓦斯或天然氣,社會住宅代管
頭份市,租賃房屋,苗栗縣頭份市東民五街６號,0.0,,,,1130703,土地0建物1車位0,全,3,透天厝,一般零售業、一般事務所、運動休閒設施,ＲＣ造,1000418,259.0,3,2,4,有,無,無,65000,251,,0.0,0,租金總額含稅；,RPQNMLNLPHJGFFK56CC,,無,1130910~1180909,無,冷氣,
頭份市,租賃房屋+車位,苗栗縣頭份市後庄里２３鄰公北三路１８２號３樓,0.0,,,,1130711,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120518,169.08999999999997,3,2,2,有,有,無,25000,148,坡道平面,29.47,0,租金總額含管理費；,RPPNMLQLPHJGFFK76CC,整棟(戶)出租,有,1130707~1140706,有,冷氣、熱水器、瓦斯或天然氣,
頭份市,租賃房屋,苗栗縣頭份市中正二路３５巷２６號,65.15,,鄉村區,乙種建築用地,1130629,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0680810,89.1,5,3,2,有,無,無,14000,157,,0.0,0,,RPQNMLQLPHJGFFK86CC,整棟(戶)出租,無,1130715~1160714,無,熱水器、瓦斯或天然氣,
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔一街２７號４樓１號房,0.0,,,,1130727,土地0建物0車位0,全,5,透天厝,住宅、店舖、停車空間,鋼筋混凝土造,1040129,16.3,12,0,12,有,有,有,5500,337,,0.0,0,租金總額含管理費；水費；網路費；其他第四台費用；,RPPNMLRLPHJGFDK66CC,分租套房,無,1130727~1140726,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
頭份市,租賃房屋+車位,苗栗縣頭份市德義路１８９號,0.0,,,,1130704,土地0建物1車位1,一層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1031006,172.86,0,0,0,無,有,無,35000,202,坡道平面,30.24,0,租金總額含稅；含增建或未登記建物；,RPPNMLSLPHJGFFK96CC,,有,1131001~1160930,有,,
苗栗市,租賃房屋,苗栗縣苗栗市水源里２０鄰陽明１２９號５樓之８,0.0,,,,1130718,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851030,26.580000000000002,1,0,1,有,有,有,4500,169,,0.0,0,租金總額含管理費；,RPPNMLKMPHJGFBK48CC,獨立套房,有,1130718~1140717,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅包租轉租
苗栗市,租賃房屋,苗栗縣苗栗市水源里２５鄰陽明１２９號４樓之３,0.0,,,,1130718,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851030,27.189999999999998,1,0,1,有,有,有,4500,166,,0.0,0,租金總額含管理費；,RPQNMLKMPHJGFBK58CC,獨立套房,有,1130722~1140721,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮復興路１１２號五樓之二,0.0,,,,1130727,土地0建物1車位1,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1070831,71.31,2,1,1,有,有,無,20500,287,坡道平面,0.0,0,,RPPNMLKMPHJGFDK68CC,整棟(戶)出租,無,1130801~1140731,有,冷氣、瓦斯或天然氣,
竹南鎮,租賃房屋,苗栗縣竹南鎮博愛街７７號,0.0,,,,1130708,土地0建物1車位0,見其他登記事項,2,店面(店鋪),住家用,加強磚造,0551026,161.66,0,0,0,無,無,無,35000,217,,0.0,0,,RPQNMLKMPHJGFDK78CC,,無,1130701~1160731,無,,
苗栗市,租賃房屋,苗栗縣苗栗市北苗里２８鄰北安街１５８號九樓之三,0.0,,,,1130715,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830723,71.74,2,1,1,有,有,有,9000,125,,0.0,0,,RPPNMLLMPHJGFBK58CC,整棟(戶)出租,有,1130716~1140715,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
苗栗市,租賃房屋,苗栗縣苗栗市水源里２５鄰陽明１３０號１樓之１１,0.0,,,,1130722,土地0建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851030,26.44,1,0,1,有,有,有,4500,170,,0.0,0,租金總額含管理費；網路費；,RPQNMLLMPHJGFBK68CC,獨立套房,有,1130722~1140721,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅包租轉租
苗栗市,租賃房屋,苗栗縣苗栗市民族路６６巷３０弄２號２樓,0.0,,,,1130712,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730425,102.56,3,2,1,有,無,有,10000,98,,0.0,0,,RPRNMLLMPHJGFBK78CC,整棟(戶)出租,無,1130715~1140714,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
造橋鄉,租賃房屋,苗栗縣造橋鄉談文村５鄰育英七街１０１號一樓之十五,0.0,,,,1130715,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0900629,28.009999999999998,1,0,1,有,無,有,4300,154,,0.0,0,,RPPNMLLMPHJGFDK78CC,獨立套房,無,1130720~1140719,無,冷氣、熱水器、電視機、冰箱,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮天文里１８鄰龍昇街１３３巷３號四樓,0.0,,,,1130712,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820429,106.06,3,1,2,有,無,有,15000,141,,0.0,0,,RPQNMLLMPHJGFDK88CC,整棟(戶)出租,無,1130720~1140719,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
頭份市,租賃房屋,苗栗縣頭份市仁愛里１２鄰銀河路６號七樓之２,0.0,,,,1130710,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840623,56.26,1,0,1,有,無,有,6000,107,,0.0,0,,RPPNMLLMPHJGFFK98CC,獨立套房,無,1130710~1140709,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市仁愛里２鄰中山路１６５巷４號四樓,0.0,,,,1130722,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701220,121.9,3,2,1,有,無,有,12000,98,,0.0,0,,RPQNMLLMPHJGFFK09CC,整棟(戶)出租,無,1130725~1140724,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
頭份市,租賃房屋+車位,苗栗縣頭份市東庄里６鄰富強三街５號三樓之一,0.0,,,,1130718,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121103,162.34,3,1,2,有,有,有,20000,138,坡道平面,31.6,2000,,RPRNMLLMPHJGFFK56CC,整棟(戶)出租,有,1130720~1140719,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
頭份市,租賃房屋,苗栗縣頭份市文化里１０鄰文化街３２巷１７９號６樓,0.0,,,,1130710,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1021211,122.0,3,1,2,有,有,有,16500,135,,0.0,0,,RPSNMLLMPHJGFFK66CC,整棟(戶)出租,有,1130710~1140709,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市興隆里５鄰花園東路１８２號,0.0,,,,1130715,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1051222,150.89,3,2,2,有,有,有,17600,117,,0.0,0,,RPTNMLLMPHJGFFK76CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
苗栗市,租賃房屋,苗栗縣苗栗市嘉盛里１９鄰育英街５３巷１弄１５號,0.0,,,,1130730,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,1091118,174.78,3,3,5,有,無,無,17600,101,,0.0,0,,RPQNMLLJQHJGFBK48CC,整棟(戶)出租,無,1130731~1140727,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
後龍鎮,租賃房屋,苗栗縣後龍鎮大庄里８鄰民族路１５６巷２號４樓之１,0.0,,,,1130726,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080123,91.97,2,1,1,有,有,有,11000,120,,0.0,0,,RPPNMLLJQHJGFDK58CC,整棟(戶)出租,無,1130725~1140724,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔里２鄰大埔七街３７０號三樓之二,0.0,,,,1130722,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041229,112.53999999999999,3,2,2,有,有,有,15000,133,,0.0,0,,RPQNMLLJQHJGFDK68CC,整棟(戶)出租,有,1130730~1140729,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
竹南鎮,租賃房屋,苗栗縣竹南鎮中港里１３鄰迎薰路１０６號四樓之五,0.0,,,,1130729,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1111209,69.4,2,2,1,有,有,有,16000,231,,0.0,0,,RPRNMLLJQHJGFDK78CC,整棟(戶)出租,有,1130731~1140730,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
